Samples,FlowPattern,Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,FPLabels
1198,5,4,6.3,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
1199,5,0.02988,5.96366,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
1200,5,0.63,10,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,I
1201,5,1,0.63,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
1202,5,0.00387,0.15401,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
1203,5,0.1,0.025,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
1204,4,0.4,25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,A
1205,4,0.06,15,0.001,2.00E-05,1000,1.8,0.07,0,0.025,A
1206,5,0.70972,2.38242,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
1207,5,1,16,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,I
1208,1,5.86557,1.55144,0.001,2.00E-05,1000,1.8,0.07,20,0.051,DB
1209,5,0.00931,0.62652,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
1210,5,2.1839,0.63924,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
1211,4,0.5857,0.39454,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
1212,5,0.03916,0.16043,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
1213,3,1,0.25,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
1214,4,0.08954,9.39904,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,A
1215,7,0.36822,0.14877,0.001,2.00E-05,1000,1.8,0.07,70,0.051,B
1216,1,4,0.04,0.001,2.00E-05,1000,1.8,0.07,1,0.025,DB
1217,2,0.0025,1.6,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SS
1218,3,0.04,4,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SW
1219,5,0.63,0.4,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
1220,7,0.1,0.06553,0.001,2.00E-05,1000,1.8,0.07,80,0.051,B
1221,4,0.01566,15.9634,0.001,2.00E-05,1000,1.8,0.07,15,0.025,A
1222,5,0.4,0.25,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
1223,5,0.93057,0.63557,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
1224,7,0.00965,0.06269,0.001,2.00E-05,1000,1.8,0.07,80,0.051,B
1225,4,0.96704,0.37479,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
1226,5,0.016,3.8341,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
1227,5,0.10023,3.84395,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
1228,5,0.1,2.5,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
1229,2,0.01,0.6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SS
1230,3,0.1,0.016,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SW
1231,3,0.4,1,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
1232,3,0.09823,0.98342,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
1233,5,1,2.5,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
1234,5,0.25198,0.03875,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
1235,4,0.24065,14.7531,0.001,2.00E-05,1000,1.8,0.07,70,0.025,A
1236,1,2.50011,0.15189,0.001,2.00E-05,1000,1.8,0.07,15,0.051,DB
1237,5,0.96155,1.0488,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
1238,3,0.015,3.99879,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,SW
1239,3,1.6,0.25,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
1240,5,1.54339,1.03897,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
1241,5,0.00371,0.24927,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
1242,3,0.025,16,0.001,2.00E-05,1000,1.8,0.07,1,0.051,SW
1243,5,1.6,0.25,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
1244,7,0.67573,0.09462,0.001,2.00E-05,1000,1.8,0.07,85,0.051,B
1245,5,0.06036,0.03786,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
1246,5,0.0097,0.24486,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
1247,3,0.1,1,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
1248,3,0.01,6,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,SW
1249,1,1.92524,0.1,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,DB
1250,5,0.01587,9.94316,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
1251,5,2.56591,0.06023,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
1252,5,1.58694,6.10785,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
1253,4,0.06,15,0.001,2.00E-05,1000,1.8,0.07,10,0.025,A
1254,3,0.04,4,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SW
1255,5,0.56282,0.39256,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
1256,5,1.69388,6.26434,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
1257,5,0.00956,0.95858,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
1258,5,1.79435,0.97036,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
1259,5,0.01034,3.94215,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
1260,1,0.0011,0.00985,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,DB
1261,4,0.25858,0.01632,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
1262,5,1.19284,3.95676,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
1263,5,1.6,4,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,I
1264,5,0.96209,25.0076,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
1265,1,6.3,0.1,0.001,2.00E-05,1000,1.8,0.07,0,0.051,DB
1266,5,0.01,1.6,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
1267,4,0.62318,2.5346,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
1268,5,0.6,10,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
1269,5,0.01024,0.99649,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
1270,5,0.25322,0.01027,0.001,2.00E-05,1000,1.8,0.07,20,0.025,I
1271,1,2.5,1,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,DB
1272,4,0.02434,25.1751,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
1273,4,0.03914,24.4756,0.001,2.00E-05,1000,1.8,0.07,50,0.025,A
1274,3,0.01,2.5,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
1275,1,0.6,2.5,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,DB
1276,5,1.59993,0.99719,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,I
1277,5,0.09615,3.98309,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
1278,4,0.00384,9.3595,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,A
1279,5,0.10327,9.30572,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
1280,4,0.1,10,0.001,2.00E-05,1000,1.8,0.07,0,0.025,A
1281,1,2.68054,0.25815,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,DB
1282,5,0.63,4,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
1283,3,0.01,16,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SW
1284,5,2.5,0.15,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
1285,5,1.6,10,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,I
1286,5,0.15165,0.15445,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
1287,7,0.00239,0.02416,0.001,2.00E-05,1000,1.8,0.07,85,0.051,B
1288,4,0.01,16.6274,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
1289,3,0.01,0.04,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
1290,5,0.00926,3.716,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
1291,3,0.0063,16,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
1292,5,0.03866,6.02685,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
1293,2,0.063,0.63,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SS
1294,5,1,0.1,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
1295,4,0.063,25,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,A
1296,5,0.09408,0.06102,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
1297,5,0.01094,2.50744,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
1298,4,0.54354,1.02807,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
1299,5,0.0106,0.01567,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
1300,5,0.01,0.63,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
1301,4,0.25,16,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,A
1302,5,0.03836,0.03959,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
1303,5,0.4,4,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
1304,4,0.38535,1.01511,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
1305,5,0.0025,1,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
1306,4,0.00391,39.1373,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,A
1307,5,0.004,0.25,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
1308,5,2.45479,2.52317,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,I
1309,3,0.39943,0.60074,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,SW
1310,5,1.03329,0.05522,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
1311,5,0.01,4,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
1312,3,0.01,6.3,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
1313,3,0.25,1,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
1314,4,0.07722,24.3298,0.001,2.00E-05,1000,1.8,0.07,15,0.051,A
1315,5,0.37034,9.58984,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
1316,5,3.74425,6.61262,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,I
1317,5,2.65374,25.483,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
1318,3,1,1.5,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
1319,5,1.5,0.06,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
1320,4,0.16,25,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,A
1321,5,0.25027,0.03786,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
1322,4,0.99077,10.1608,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,A
1323,3,0.04,10,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,SW
1324,2,0.004,0.6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SS
1325,3,0.69842,0.09311,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
1326,3,0.00994,3.86345,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
1327,5,0.00394,9.51433,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
1328,5,0.00397,0.02207,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
1329,1,4,0.25,0.001,2.00E-05,1000,1.8,0.07,1,0.025,DB
1330,5,0.6,6,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
1331,3,0.6,0.015,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
1332,4,0.02227,15.7229,0.001,2.00E-05,1000,1.8,0.07,80,0.051,A
1333,5,0.60353,0.64929,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
1334,4,0.15061,24.0561,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,A
1335,4,0.06004,39.5297,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,A
1336,5,0.00397,0.2553,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
1337,5,0.71969,9.48195,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
1338,5,0.63,10,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
1339,4,0.63,25,0.001,2.00E-05,1000,1.8,0.07,2,0.025,A
1340,5,0.70572,16.5482,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
1341,5,0.39954,0.39814,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
1342,4,0.00377,26.8205,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
1343,4,0.25354,27.1159,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
1344,5,1.5,4,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
1345,3,0.00167,0.09154,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
1346,1,2.5,0.25,0.001,2.00E-05,1000,1.8,0.07,1,0.025,DB
1347,5,1.67024,0.39242,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
1348,5,2.5,4,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
1349,1,6.3,0.025,0.001,2.00E-05,1000,1.8,0.07,0,0.051,DB
1350,3,0.25904,1.00098,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
1351,5,0.4394,0.37806,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
1352,5,0.00987,2.45824,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
1353,5,1,10,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,I
1354,1,2.55475,0.96067,0.001,2.00E-05,1000,1.8,0.07,90,0.051,DB
1355,5,0.1,2.5,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
1356,5,0.00952,0.96833,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
1357,5,1,0.4,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
1358,5,2.62758,0.09306,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
1359,4,0.006,40,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,A
1360,5,0.1,4,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
1361,5,4,1,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
1362,5,0.63307,2.64574,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
1363,1,2.5,0.63,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,DB
1364,5,0.01022,0.03786,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
1365,4,0.00223,24.6274,0.001,2.00E-05,1000,1.8,0.07,50,0.051,A
1366,3,0.06,10,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
1367,1,2.5,0.016,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,DB
1368,5,0.06036,6.39779,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
1369,7,0.00223,0.09478,0.001,2.00E-05,1000,1.8,0.07,90,0.051,B
1370,5,0.06332,4.01907,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
1371,5,1.5,1.5,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
1372,4,0.1,6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,A
1373,7,0.64811,0.09697,0.001,2.00E-05,1000,1.8,0.07,90,0.051,B
1374,5,0.00399,0.16018,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
1375,3,0.25,0.63,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
1376,4,0.25,16,0.001,2.00E-05,1000,1.8,0.07,2,0.051,A
1377,3,0.4,0.016,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
1378,3,0.25,10,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
1379,5,2.5,1,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
1380,5,0.20717,14.5116,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
1381,5,0.004,1.5,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
1382,2,0.01,0.04,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SS
1383,5,1,0.63,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
1384,5,2.5,0.1,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
1385,5,4.06423,1.02274,0.001,2.00E-05,1000,1.8,0.07,20,0.025,I
1386,5,0.98688,0.25483,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
1387,5,0.16255,0.24438,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
1388,4,0.38208,0.0235,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
1389,5,0.10182,10.4512,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
1390,3,0.01,3.99879,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,SW
1391,1,4,0.63,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,DB
1392,3,1.62669,0.09172,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,SW
1393,4,0.15261,16.2669,0.001,2.00E-05,1000,1.8,0.07,20,0.025,A
1394,5,1,0.1,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
1395,4,0.1,16,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,A
1396,5,0.01562,9.35686,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
1397,3,0.25,1,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SW
1398,1,4,0.25,0.001,2.00E-05,1000,1.8,0.07,10,0.051,DB
1399,5,1,0.25,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
1400,5,1.59769,16.4901,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,I
1401,4,0.59485,1.01511,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
1402,7,0.03906,0.09848,0.001,2.00E-05,1000,1.8,0.07,85,0.051,B
1403,4,0.025,25,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,A
1404,3,0.01,0.04,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
1405,1,6.86933,15.328,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,DB
1406,5,0.24124,8.97687,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
1407,3,0.004,1,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
1408,5,1.07227,26.7122,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
1409,1,6.3,1.6,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,DB
1410,1,2.32844,0.12684,0.001,2.00E-05,1000,1.8,0.07,30,0.051,DB
1411,5,0.1,0.4,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
1412,5,2.43897,25.9711,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,I
1413,5,2.53259,0.61544,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
1414,5,1,0.1,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
1415,5,0.97365,9.72967,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
1416,4,0.67963,0.63915,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
1417,5,1.67895,9.64662,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
1418,5,3.46184,0.4,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
1419,5,4,10,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
1420,1,3.96856,1.02966,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,DB
1421,5,0.1,0.6,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
1422,1,4,2.5,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,DB
1423,5,0.004,0.04,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
1424,5,0.63,10,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
1425,5,1,6,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
1426,3,0.00434,25.214,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
1427,4,0.025,25,0.001,2.00E-05,1000,1.8,0.07,5,0.051,A
1428,1,4.19658,0.39454,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,DB
1429,5,2.7725,1.53993,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
1430,4,1.0038,2.60661,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
1431,5,1.29501,0.09917,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
1432,5,0.01521,6.27932,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
1433,3,0.1,1.6,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
1434,4,0.16,16,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,A
1435,4,0.025,25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,A
1436,7,0.94973,0.06141,0.001,2.00E-05,1000,1.8,0.07,70,0.051,B
1437,1,4,0.1,0.001,2.00E-05,1000,1.8,0.07,10,0.051,DB
1438,5,2.5,4,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
1439,5,1,0.4,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,I
1440,5,0.01,0.25,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
1441,5,2.48936,2.64165,0.001,2.00E-05,1000,1.8,0.07,20,0.025,I
1442,4,0.39137,0.02901,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
1443,5,0.025,2.5,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
1444,5,0.00644,0.98069,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
1445,5,1.02377,0.02527,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
1446,3,0.0102,15.9634,0.001,2.00E-05,1000,1.8,0.07,15,0.025,SW
1447,1,2.48255,0.60218,0.001,2.00E-05,1000,1.8,0.07,70,0.025,DB
1448,4,0.1,25,0.001,2.00E-05,1000,1.8,0.07,5,0.051,A
1449,5,1.07589,0.03652,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
1450,3,0.006,6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SW
1451,5,0.0063,0.25,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
1452,5,0.4,6.3,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
1453,7,0.22268,0.09441,0.001,2.00E-05,1000,1.8,0.07,85,0.051,B
1454,5,0.00377,0.39242,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
1455,5,0.42382,0.24757,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
1456,5,0.6,10,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
1457,4,0.6203,24.9514,0.001,2.00E-05,1000,1.8,0.07,50,0.025,A
1458,3,0.025,10,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
1459,5,0.00381,0.23584,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
1460,5,0.09521,0.06298,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
1461,3,0.0025,21.8743,0.001,2.00E-05,1000,1.8,0.07,15,0.051,SW
1462,1,1.72923,0.03985,0.001,2.00E-05,1000,1.8,0.07,50,0.025,DB
1463,5,0.00863,0.05218,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
1464,1,2.50287,1.06304,0.001,2.00E-05,1000,1.8,0.07,80,0.051,DB
1465,4,0.03922,9.81344,0.001,2.00E-05,1000,1.8,0.07,70,0.025,A
1466,4,0.06075,24.6724,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,A
1467,2,0.004,4,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SS
1468,3,0.6,0.6,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
1469,1,4.26449,1.00412,0.001,2.00E-05,1000,1.8,0.07,85,0.051,DB
1470,4,0.00954,13.9486,0.001,2.00E-05,1000,1.8,0.07,50,0.051,A
1471,4,0.00393,17.0582,0.001,2.00E-05,1000,1.8,0.07,30,0.025,A
1472,4,0.00432,40.3747,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,A
1473,5,1,1.6,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
1474,4,0.4,10,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,A
1475,4,0.00999,26.4165,0.001,2.00E-05,1000,1.8,0.07,15,0.025,A
1476,3,0.01575,15.7627,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
1477,5,0.15044,3.968,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
1478,5,1,0.04,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
1479,1,4,0.63,0.001,2.00E-05,1000,1.8,0.07,1,0.025,DB
1480,5,0.09459,0.92708,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
1481,5,1.54123,15.1258,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,I
1482,5,1.65342,26.1065,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,I
1483,1,4.11163,0.01526,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,DB
1484,1,2.5,0.15,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,DB
1485,5,1,2.5,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
1486,5,1,15,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,I
1487,4,0.60719,24.2666,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,A
1488,4,0.063,16,0.001,2.00E-05,1000,1.8,0.07,1,0.025,A
1489,1,3.7453,0.24287,0.001,2.00E-05,1000,1.8,0.07,20,0.051,DB
1490,3,0.42635,10.1003,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,SW
1491,4,1.04894,1.626,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
1492,5,1,0.63,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,I
1493,5,1.00253,0.15152,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
1494,5,1.32571,0.02452,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
1495,5,0.62468,2.52286,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
1496,3,0.025,6.3,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SW
1497,1,3.1059,0.15548,0.001,2.00E-05,1000,1.8,0.07,20,0.025,DB
1498,5,0.25,0.4,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
1499,5,1.01729,6.38342,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
1500,3,0.01024,1.50537,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
1501,5,0.004,2.43696,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
1502,5,2.5,16,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
1503,5,1.5382,9.99227,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,I
1504,1,2.5551,0.1604,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,DB
1505,4,0.00395,0.97887,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
1506,4,0.10866,15.0802,0.001,2.00E-05,1000,1.8,0.07,30,0.051,A
1507,5,0.006,0.04,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
1508,5,1.04497,0.1253,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
1509,3,0.1563,6.33027,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
1510,5,0.01,10,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
1511,5,0.1,2.5,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
